#KEY	PBS_4	PBS_3	PBS_2	PBS_1	CML_4	CML_3	CML_2	CML_1
Klhl21	714	507	415	647	641	825	546	637
Klhl22	724	726	860	667	965	1074	689	1026
Klhl23	584	530	519	380	579	822	447	604
Klhl24	3117	2714	2676	2022	2911	3982	2809	3135
Klhl25	2684	2229	2212	2880	2647	2862	2553	2722
Klhl26	365	269	312	452	457	313	345	355
Klhl28	779	943	648	674	986	1187	1033	900
Klhl29	0	0	1	0	0	0	0	1
Klhl3	48	39	16	26	14	38	43	31
Klhl30	0	0	0	0	0	0	0	0
Klhl31	0	0	0	0	0	0	0	0
Klhl32	3	6	0	7	1	14	0	6
Klhl33	0	0	0	0	0	0	0	0
Klhl34	0	0	0	1	0	0	0	0
Klhl35	75	41	73	42	55	106	109	70
Klhl36	944	790	1029	1194	1021	1192	872	1117
Klhl38	241	382	137	174	206	317	389	244
Klhl4	0	0	0	0	0	0	0	0
Klhl40	0	0	0	0	0	0	0	0
Klhl41	0	0	0	0	20	4	0	9
Klhl42	1151	809	632	533	697	1634	742	981
Klhl5	1188	1212	1340	1398	1349	1704	1089	1508
Klhl6	5104	5100	4266	4919	4555	7221	5001	5685
Klhl7	3303	3916	3637	2985	3741	4654	3191	4198
Klhl8	324	200	191	233	385	406	284	347
Klhl9	5612	5818	5469	5047	6251	7921	6154	6867
Klk1	0	0	0	0	0	0	0	0
Klk10	0	0	0	1	0	0	5	0
Klk11	0	0	0	0	0	0	0	1
Klk12	0	0	0	0	0	0	1	0
Klk13	0	0	0	0	0	0	0	0
Klk14	0	0	0	0	0	0	0	0
Klk15	0	0	0	0	2	0	0	0
Klk1b1	0	0	0	0	0	0	0	0
Klk1b11	0	0	0	0	6	0	0	1
Klk1b16	0	0	0	0	0	0	0	0
Klk1b21	0	0	0	0	0	0	0	0
Klk1b22	0	0	0	0	0	0	0	0
Klk1b24	0	0	0	0	0	0	0	0
Klk1b26	0	0	0	0	0	0	0	0
Klk1b27	0	0	0	0	0	0	0	0
Klk1b3	0	0	0	0	0	0	0	0
Klk1b4	0	0	0	0	0	0	0	0
Klk1b5	0	0	0	0	0	0	0	0
Klk1b7-ps	0	0	0	0	0	0	0	0
Klk1b8	0	0	0	0	0	0	0	0
Klk1b9	0	0	0	0	2	0	0	0
Klk4	0	0	0	0	0	0	0	0
Klk5	0	0	0	0	0	0	0	0
Klk6	0	0	0	0	0	0	0	0
Klk7	0	4	0	0	0	0	0	0
Klk8	1148	1588	1341	1253	1223	1373	1154	1341
Klk9	24	18	19	12	3	23	22	20
Klkb1	2	4	23	1	2	0	3	10
Klra1	0	0	0	0	0	0	0	0
Klra10	0	0	0	0	0	0	0	0
Klra12	0	0	0	0	0	0	0	0
Klra13-ps	0	0	0	0	0	0	0	0
Klra14-ps	0	0	0	0	0	0	0	0
Klra15	0	0	0	0	0	0	0	0
Klra17	0	0	0	0	0	0	0	0
Klra18	0	0	0	0	0	0	0	0
Klra19	0	0	0	0	0	0	0	0
Klra2	0	0	0	0	0	0	9	0
Klra21	0	0	0	0	0	0	0	0
Klra22	0	0	0	0	0	0	0	0
Klra23	0	0	0	0	0	0	0	0
Klra3	0	0	0	0	0	0	0	0
Klra4	0	0	0	0	0	0	0	0
Klra5	0	0	0	0	0	0	0	0
Klra6	0	0	0	0	0	0	0	0
Klra7	0	0	0	0	0	0	0	0
Klra8	0	0	0	0	0	0	0	0
Klra9	0	0	0	0	0	0	0	0
Klrb1	0	0	0	0	0	0	0	0
Klrb1-ps1	0	0	0	0	0	0	0	0
Klrb1a	0	0	0	0	0	0	0	0
Klrb1b	18	27	0	20	12	6	20	4
Klrb1c	20	19	0	0	0	3	0	1
Klrb1f	0	0	0	0	3	0	0	0
Klrc1	0	0	0	0	0	0	0	0
Klrc2	0	0	0	0	0	0	0	0
Klrc3	0	0	0	0	0	0	0	0
Klrd1	76	231	125	104	100	264	161	184
Klre1	0	0	0	0	0	0	0	0
Klrg1	0	0	0	0	0	0	0	0
Klrg2	84	68	125	46	37	201	77	124
Klri1	5	5	6	0	0	0	0	3
Klri2	0	0	0	0	0	0	0	0
Klrk1	0	0	0	0	0	0	0	0
Kmo	0	0	0	0	3	0	0	1
Kmt2a	322	344	468	284	485	580	779	459
Kmt2b	147	159	117	152	212	194	250	174
Kmt2c	1436	998	973	827	1832	2442	1942	1576
Kmt2d	586	487	440	360	573	561	599	551
Kmt2e	2599	2936	2124	1998	2265	3409	2741	2569
Kncn	0	0	1	0	0	0	0	1
Kndc1	0	0	0	0	0	0	0	0
Kng1	0	0	0	1	0	0	0	0
Kng2	1	18	6	9	0	1	2	1
Knop1	720	951	656	833	746	933	832	695
Knstrn	36	17	26	10	132	20	44	60
Kntc1	7	39	23	19	60	17	22	30
Kpna1	3820	3492	3152	2675	3996	5968	3352	4233
Kpna2	641	732	630	666	707	845	602	790
Kpna3	5483	6017	5349	5126	6284	8638	5521	6943
Kpna4	2391	2784	2223	2158	2367	3830	2018	2949
Kpna6	590	514	352	240	622	1109	403	682
Kpna7	0	0	0	0	0	0	0	0
Kpnb1	2130	2138	2289	1856	1720	2869	1875	2497
Kprp	0	0	0	0	0	0	0	0
Kptn	128	123	118	151	78	190	148	135
Kras	2174	2683	2669	1751	2442	3379	1958	2776
Krba1	594	310	302	261	414	562	469	417
Krcc1	2250	2645	2000	2111	2253	2820	2265	2447
Kremen1	501	401	337	604	486	905	451	594
Kremen2	0	0	0	0	0	0	0	0
Kri1	145	137	170	67	131	223	157	186
Krit1	693	741	663	727	781	1331	787	959
Krr1	910	852	685	922	864	1582	1024	1057
Krt1	0	0	0	0	0	0	0	0
Krt10	19	27	18	19	21	24	50	24
Krt12	0	0	0	0	0	0	0	0
Krt13	0	0	0	0	0	0	0	0
Krt14	2	0	0	3	0	0	0	0
Krt15	0	0	0	0	0	0	0	1
Krt16	0	0	0	0	0	0	0	0
Krt17	0	1	0	0	0	0	0	1
Krt18	0	0	1	38	14	13	22	7
Krt19	0	0	3	1	0	0	0	2
Krt2	0	0	0	0	0	0	0	0
Krt20	0	0	0	0	0	0	0	0
Krt222	22	11	9	6	3	0	22	2
Krt23	0	0	0	0	0	0	0	0
Krt24	0	0	0	0	0	0	0	0
Krt25	0	0	0	0	0	0	0	0
Krt26	0	0	0	0	0	0	0	0
Krt27	0	0	0	0	0	0	0	0
Krt28	0	0	0	0	0	0	0	1
Krt31	0	0	0	0	0	0	0	0
Krt32	0	0	0	0	0	0	0	1
Krt33a	0	0	0	0	0	0	0	0
Krt33b	0	0	0	0	0	0	0	0
Krt34	0	0	0	0	0	0	0	0
Krt35	0	0	0	0	0	0	0	0
Krt36	0	0	0	0	0	0	0	0
Krt39	0	0	0	0	0	0	0	0
Krt4	0	0	0	0	0	0	0	0
Krt40	0	0	0	0	0	0	0	0
Krt42	0	0	0	0	0	0	0	0
Krt5	0	1	0	0	0	0	0	0
Krt6a	0	0	0	0	0	0	2	0
Krt6b	0	0	0	0	0	0	0	0
Krt7	0	0	0	14	0	2	0	1
Krt71	0	0	0	0	0	0	0	0
Krt72	0	0	0	0	0	0	0	0
Krt73	0	0	0	0	0	0	0	0
Krt74	0	0	0	0	0	0	0	0
Krt75	0	0	0	0	0	0	0	0
Krt76	0	0	0	0	0	0	0	0
Krt77	0	0	0	0	0	0	0	0
Krt78	0	0	0	0	0	0	0	0
Krt79	0	0	0	0	0	0	0	0
Krt8	0	1	1	0	0	0	0	2
Krt80	0	0	0	0	0	0	0	0
Krt81	0	0	0	0	0	0	0	0
Krt82	0	0	0	0	0	0	0	0
Krt83	0	0	0	0	0	0	0	0
Krt84	0	0	0	0	0	0	0	0
Krt85	0	0	0	0	0	0	0	0
Krt86	0	0	0	0	0	0	0	0
Krt9	0	0	0	0	0	0	0	0
Krtap1-3	0	0	0	0	0	0	0	0
Krtap1-4	0	0	0	0	0	0	0	0
Krtap1-5	0	0	0	0	0	0	0	0
Krtap10-10	0	0	0	0	0	0	0	0
Krtap10-4	0	0	0	0	0	0	0	0
Krtap11-1	0	0	0	0	0	0	0	0
Krtap12-1	0	0	0	0	0	0	0	0
Krtap13	0	0	0	0	0	0	0	0
Krtap13-1	0	0	0	0	0	0	0	0
Krtap14	0	0	0	0	0	0	0	0
Krtap15	0	0	0	0	0	0	0	0
Krtap16-1	0	0	0	0	0	0	0	0
Krtap16-3	0	0	0	0	0	0	0	0
Krtap17-1	0	0	0	0	0	0	0	0
Krtap19-1	0	0	0	0	0	0	0	0
Krtap19-2	0	0	0	0	0	0	0	0
Krtap19-3	0	0	0	0	0	0	0	0
Krtap19-4	0	0	0	0	0	0	0	0
Krtap19-5	0	0	0	0	0	0	0	0
Krtap19-9b	0	0	0	0	0	0	0	0
Krtap2-4	0	0	0	0	0	0	0	0
Krtap20-2	0	0	0	0	0	0	0	0
Krtap21-1	0	0	0	0	0	0	0	0
Krtap22-2	0	0	0	0	0	0	0	0
Krtap24-1	0	0	0	0	0	0	0	0
Krtap26-1	0	0	0	0	0	0	0	0
Krtap27-1	0	0	0	0	0	0	0	0
Krtap3-1	0	0	0	0	0	0	0	0
Krtap3-2	0	0	0	0	0	0	0	0
Krtap3-3	0	0	0	0	0	0	0	0
Krtap31-1	0	0	0	0	0	0	0	0
Krtap31-2	0	0	0	0	0	0	0	0
Krtap4-1	0	0	0	0	0	0	0	0
Krtap4-13	0	0	0	0	0	0	0	0
Krtap4-16	0	0	0	0	0	0	0	0
Krtap4-2	0	0	0	0	0	0	0	0
Krtap4-6	0	0	0	0	0	0	0	0
Krtap4-7	0	0	0	0	0	0	0	0
Krtap4-8	0	0	0	0	0	0	0	0
Krtap4-9	0	0	0	0	0	0	0	0
Krtap5-1	0	0	0	0	0	0	0	0
Krtap5-2	0	0	0	0	0	0	0	0
Krtap5-3	0	0	0	0	0	0	0	0
Krtap5-4	0	0	0	0	1	0	0	2
Krtap5-5	0	0	0	0	0	0	0	0
Krtap6-1	0	0	0	0	0	0	0	0
Krtap6-2	0	0	0	0	0	0	0	0
Krtap6-5	0	0	0	0	0	0	0	0
Krtap7-1	0	0	0	0	0	0	0	0
Krtap8-1	0	0	0	0	0	0	0	0
Krtap9-1	0	0	0	0	0	0	0	0
Krtap9-3	0	0	0	0	0	0	0	0
Krtap9-5	0	0	0	0	0	0	0	0
Krtcap2	2205	2763	2356	2591	2151	3014	2188	2637
Krtcap3	0	0	2	1	0	11	3	3
Krtdap	0	0	0	0	0	0	0	0
Ksr1	53	77	29	55	48	83	88	61
Ksr2	0	0	0	0	0	0	0	2
Kti12	492	433	379	518	508	767	506	559
Ktn1	941	1056	708	935	1100	1014	932	905
Kxd1	668	641	554	454	625	636	660	647
Ky	0	0	0	0	0	0	0	0
Kynu	41	13	31	27	88	57	35	42
L1cam	0	0	0	0	2	0	0	0
L1td1	0	0	0	0	0	0	0	0
L2hgdh	151	74	80	121	218	164	120	156
L3hypdh	61	45	7	88	51	63	55	53
L3mbtl1	0	4	0	0	3	2	4	5
L3mbtl2	404	490	741	758	826	727	652	774
L3mbtl3	237	233	247	183	291	438	253	302
L3mbtl4	0	1	0	0	0	0	0	0
LOC100038947	0	0	0	0	0	0	0	0
LOC100040786	0	0	0	0	0	0	0	0
LOC100041034	0	0	0	1	0	3	2	1
LOC100043315	0	0	0	0	0	0	0	0
LOC100048884	0	0	0	0	0	0	0	0
LOC100049077	7	20	9	2	4	26	22	10
LOC100125594	0	0	0	0	0	0	0	0
LOC100502896	0	0	0	0	0	0	0	0
LOC100503496	3	5	1	0	0	1	0	2
LOC100504039	0	0	0	0	0	0	0	0
LOC100504703	29	25	38	11	27	23	15	39
LOC100505025	0	0	0	0	0	0	0	0
LOC100861615	0	3	4	0	0	0	2	1
LOC100861978	0	0	0	0	0	0	0	0
LOC100862015	0	0	0	0	0	0	0	0
LOC100862268	0	3	0	0	0	1	8	0
LOC101055749	0	0	0	0	0	0	0	0
LOC101055863	0	0	0	0	0	0	0	0
LOC102631757	0	0	0	0	0	0	0	0
LOC102634401	0	0	0	0	0	0	0	0
LOC102636514	0	0	0	0	0	0	0	0
LOC105245869	0	0	0	0	0	0	0	0
LOC105246506	3	2	1	1	0	12	0	8
LOC106740	6	11	34	9	9	12	23	25
LOC432842	0	0	0	0	0	0	0	0
LOC664787	0	0	0	0	0	0	0	0
LOC666331	0	0	0	0	0	0	0	0
Lacc1	1969	2103	1814	1533	2186	2952	2081	2318
Lace1	221	156	142	144	233	179	184	209
Lactb	1201	1453	1035	1143	981	1496	1201	1299
Lactb2	1110	1375	971	1129	1107	1658	1330	1367
Lactbl1	0	0	0	0	0	0	0	0
Lad1	0	0	0	0	0	0	0	0
Lag3	932	922	810	694	859	1141	916	987
Lage3	405	441	326	446	324	461	327	429
Lair1	28367	31948	26480	24018	27542	32018	25811	30866
Lalba	0	0	0	0	0	0	0	0
Lama1	0	0	0	0	0	0	0	0
Lama2	0	0	0	0	2	0	0	0
Lama3	0	0	0	0	0	0	0	0
Lama4	0	0	0	0	0	0	0	0
Lama5	0	0	0	0	0	0	35	0
Lamb1	2	2	2	1	0	0	19	0
Lamb2	362	190	79	35	143	376	371	195
Lamb3	0	0	0	0	1	0	0	0
Lamc1	443	255	273	207	279	360	260	289
Lamc2	0	0	0	0	0	0	0	0
Lamc3	0	0	0	0	0	0	0	0
Lamp1	40781	40322	40796	36832	42115	51849	38580	47655
Lamp2	36699	38763	36145	34477	38742	46655	33832	42467
Lamp3	2	1	0	0	0	0	0	0
Lamp5	0	0	0	0	0	0	0	0
Lamtor1	2090	2660	2474	2269	2288	2330	2094	2578
Lamtor2	724	794	775	735	793	938	672	897
Lamtor3	886	1133	992	982	853	1343	952	1115
Lamtor4	1191	1498	1215	1138	1113	1338	1153	1295
Lamtor5	937	1264	871	836	889	1161	982	1111
Lancl1	808	709	716	846	612	975	685	878
Lancl2	74	24	0	43	114	85	104	68
Lancl3	0	0	0	1	0	0	0	0
Lao1	0	9	0	0	0	0	0	0
Lap3	4418	4514	4129	4103	4544	5712	4219	5106
Laptm4a	16687	22695	19390	17032	17549	19814	16742	19990
Laptm4b	1863	2013	1803	1889	2050	2510	1634	2282
Laptm5	145461	127561	134417	138151	134105	136521	126125	141749
Large	655	625	802	767	699	773	773	761
Larp1	1823	1328	1315	1274	1576	2205	1504	1683
Larp1b	29	2	7	68	9	4	9	8
Larp4	2153	2129	1812	2154	2097	3484	1985	2499
Larp4b	2246	1936	1683	1877	2178	3352	1981	2408
Larp6	0	0	0	0	0	0	0	0
Larp7	310	295	338	207	257	488	275	376
Lars	1137	1125	1330	1349	1190	1897	1403	1489
Lars2	14106	16711	17324	18842	12883	17513	14512	17206
Las1l	313	314	570	432	531	658	469	560
Lasp1	7038	5350	6184	5974	6197	8232	6358	7116
Lat	2	2	0	1	0	0	0	0
Lat2	4574	4001	3793	4523	4531	4104	3938	4469
Lats1	605	753	456	572	581	1212	608	755
Lats2	2026	1630	1330	1697	2121	2422	1713	1800
Lax1	0	0	0	0	0	0	0	0
Layn	559	686	518	556	662	667	595	693
Lbh	99	100	93	97	125	93	112	97
Lbhd1	0	0	0	0	0	0	0	0
Lbp	18	0	0	0	16	20	0	7
Lbr	4622	3927	3867	3676	4426	5421	3294	4792
Lbx1	0	0	0	0	0	0	0	0
Lbx2	247	182	150	168	168	171	297	163
Lca5	29	87	23	13	20	45	14	50
Lca5l	125	117	101	110	126	133	140	118
Lcat	0	2	0	6	0	3	0	1
Lce1a1	0	0	0	0	0	0	0	0
Lce1a2	0	0	0	0	0	0	0	0
Lce1b	0	0	0	0	0	0	0	0
Lce1c	0	0	0	0	0	0	0	0
Lce1d	0	0	0	0	0	0	0	0
Lce1e	0	0	0	0	0	0	0	0
Lce1f	0	0	0	0	0	0	0	0
Lce1g	0	0	0	0	0	0	0	0
Lce1h	0	0	0	0	0	0	0	0
Lce1i	0	0	0	0	0	0	0	0
Lce1j	0	0	0	0	0	0	0	0
Lce1k	0	0	0	0	0	0	0	0
Lce1l	0	0	0	0	0	0	0	0
Lce1m	0	0	0	0	0	0	0	0
Lce3a	0	0	0	0	0	0	0	0
Lce3b	0	0	0	0	0	0	0	0
Lce3c	0	0	0	0	0	0	0	0
Lce3d	0	0	0	0	0	0	0	0
Lce3e	0	0	0	0	0	0	0	0
Lce3f	0	0	0	0	0	0	0	0
Lce6a	0	0	0	0	0	0	0	0
Lck	0	41	0	1	4	0	0	0
Lclat1	521	628	625	569	620	741	790	620
Lcmt1	391	338	348	344	277	542	361	428
Lcmt2	1053	1209	1474	1050	1118	1334	1198	1359
Lcn10	0	0	0	0	0	0	0	0
Lcn11	0	0	0	0	0	0	0	0
Lcn12	0	0	0	0	0	0	0	0
Lcn2	251	57	0	0	0	0	177	0
Lcn3	0	0	0	0	0	0	0	0
Lcn4	0	0	0	0	0	0	0	0
Lcn5	0	0	0	0	0	0	0	0
Lcn6	0	0	0	0	0	0	0	0
Lcn8	0	0	0	0	0	0	0	0
Lcn9	0	0	0	0	0	0	0	0
Lcor	206	233	172	138	283	347	240	266
Lcorl	900	834	644	836	902	1505	1200	1032
Lcp1	32865	25594	31047	25413	34315	38576	28409	35100
Lcp2	8895	9163	9339	7768	7865	12202	7865	10372
Lct	0	0	0	0	0	0	8	0
Lctl	0	0	0	0	0	0	0	0
Ldah	1415	1244	1283	1391	1361	1756	1184	1425
Ldb1	1557	1375	1325	1655	1310	1851	1553	1728
Ldb2	0	0	0	1	0	0	0	0
Ldb3	0	0	0	0	0	0	0	0
Ldha	6553	6639	6661	6556	6423	8778	6444	7655
Ldhal6b	0	0	0	0	0	0	0	0
Ldhb	8808	9149	9142	8495	8548	9690	8308	9707
Ldhc	3	0	0	0	0	0	0	0
Ldhd	0	1	9	0	0	2	1	3
Ldlr	140	58	160	36	29	99	53	100
Ldlrad1	0	4	0	1	1	4	0	2
Ldlrad2	0	0	0	0	0	0	0	0
Ldlrad3	59	34	13	66	20	8	55	49
Ldlrad4	1798	1669	1793	1513	1924	2257	1889	2038
Ldlrap1	581	486	548	611	646	970	674	746
Ldoc1	0	0	0	0	0	0	0	0
Ldoc1l	441	298	541	476	545	508	400	576
Leap2	2	2	1	0	4	7	2	4
Lect1	0	0	0	0	0	0	0	1
Lect2	0	0	0	0	0	0	0	0
Lef1	3	1	4	5	0	0	5	0
Lefty1	360	450	467	468	382	464	410	484
Lefty2	0	0	0	0	0	0	0	0
Lekr1	73	173	134	48	69	83	63	106
Lelp1	0	0	0	0	0	0	0	0
Lemd1	0	0	0	0	0	0	0	0
Lemd2	2486	1640	2262	2224	2180	3145	2379	2722
Lemd3	1023	940	867	956	1401	1688	726	1251
Lenep	24	28	69	28	10	63	39	40
Leng1	518	504	425	528	430	942	563	597
Leng8	561	645	725	605	895	1136	810	936
Leng9	189	146	188	165	174	207	167	208
Leo1	508	483	580	327	434	652	478	605
Lep	2	0	0	0	0	0	0	0
Lepr	0	35	0	0	0	28	11	5
Leprot	6154	7003	5508	5376	5824	6533	5412	6392
Leprotl1	1810	1887	1514	1819	1440	2316	1909	1931
Letm1	1807	1926	2028	1679	1775	3206	1904	2539
Letm2	292	186	177	163	131	132	216	139
Letmd1	1825	1574	1752	1589	1648	2048	1445	1904
Lfng	1728	2346	2051	2045	1414	2849	1628	2259
Lgals1	28	102	69	49	64	66	93	58
Lgals12	0	0	0	0	0	0	0	0
Lgals2	4	0	0	0	5	1	0	0
Lgals3	80	62	73	139	181	130	140	115
Lgals3bp	7337	6041	7112	5766	6857	9256	5879	8001
Lgals4	7	0	0	1	0	0	5	0
Lgals6	0	0	0	0	0	0	0	0
Lgals7	5	1	1	0	0	0	0	0
Lgals8	3147	3351	2349	2924	3236	2950	2553	3164
Lgals9	8467	10121	8720	9135	8319	10404	8396	9777
Lgalsl	149	153	98	80	67	148	100	127
Lgi1	0	28	0	1	0	0	0	0
Lgi2	0	0	0	0	0	0	9	0
Lgi3	0	0	8	0	0	0	0	1
Lgi4	114	111	164	50	122	227	113	182
Lgmn	125700	127008	124737	108863	123665	162991	115833	144772
Lgr4	55	130	68	31	174	126	126	117
Lgr5	0	0	0	0	0	0	0	0
Lgr6	0	0	0	0	0	0	0	0
Lgsn	0	0	1	0	0	0	0	1
Lhb	0	0	0	0	0	0	0	0
Lhcgr	0	0	0	0	0	0	0	0
Lhfp	1	0	0	0	0	0	1	3
Lhfpl1	0	0	0	0	4	0	14	1
Lhfpl2	11111	9469	10452	10137	11726	12167	9503	11169
Lhfpl3	2	0	0	0	0	1	0	0
Lhfpl4	0	0	33	0	4	4	21	11
Lhfpl5	0	0	0	1	0	0	0	0
Lhpp	114	69	125	75	115	130	84	148
Lhx1	0	2	0	13	0	0	1	0
Lhx1os	0	0	0	0	0	0	0	0
Lhx2	0	0	0	0	2	0	0	0
Lhx3	0	0	0	0	0	1	0	0
Lhx4	0	0	0	0	0	0	0	0
Lhx5	0	0	0	0	0	0	1	0
Lhx6	0	0	0	0	0	0	0	0
Lhx8	0	0	0	0	0	0	0	0
Lhx9	0	0	0	0	0	0	0	0
Lias	695	722	745	685	654	797	595	858
Lif	1	0	0	0	2	0	0	0
Lifr	2346	2538	2309	2461	3008	4726	2368	3299
Lig1	115	196	184	190	173	189	113	188
Lig3	634	376	565	364	556	839	498	621
Lig4	352	406	498	335	297	556	220	445
Lilr4b	21	13	18	23	67	49	53	39
Lilra5	1571	1252	1255	955	1082	1135	1212	1224
Lilra6	0	0	0	0	0	0	0	0
Lilrb4a	88	63	79	96	73	192	123	138
Lim2	0	0	0	0	0	0	0	0
Lima1	790	645	538	655	859	855	599	801
Limch1	0	0	0	0	0	3	0	0
Limd1	884	625	452	917	1034	1551	898	1009
Limd2	7422	8036	6495	6976	7325	8530	7018	8202
Lime1	75	64	29	22	25	61	80	30
Limk1	743	703	635	810	668	876	718	803
Limk2	299	238	257	320	391	337	291	332
Lims1	8780	10639	10227	8907	9562	10737	8922	10605
Lims2	0	0	0	0	0	0	0	0
Lin28a	0	0	0	0	0	0	3	0
Lin28b	0	6	0	0	0	0	0	0
Lin37	371	339	396	456	348	613	468	476
Lin52	326	368	259	400	348	521	293	403
Lin54	503	717	418	570	624	724	542	652
Lin7a	0	0	0	0	0	0	0	0
Lin7b	4	1	0	3	0	7	17	1
Lin7c	1983	2788	2396	2398	2328	3678	2364	3010
Lin9	570	556	523	272	431	848	548	621
Linc-md1	0	0	0	0	0	0	0	0
Lincenc1	0	0	1	0	0	0	0	1
Lincpint	143	79	100	110	154	185	125	104
Lincppara	2	2	2	7	1	6	5	2
Lincred1	0	0	0	0	0	0	0	0
Lingo1	0	0	0	0	0	0	0	0
Lingo2	0	0	0	0	0	0	0	0
Lingo3	0	0	0	0	0	0	0	0
Lingo4	0	0	0	0	0	0	0	0
Lins	133	127	93	127	212	257	118	210
Lipa	8026	7213	7047	6301	6999	8416	6025	7592
Lipc	12	23	4	10	0	15	26	8
Lipe	666	652	577	465	729	1052	826	739
Lipf	0	0	0	0	0	0	0	0
Lipg	0	0	0	0	0	0	0	0
Liph	3282	2780	2398	2204	2972	3641	2351	3138
Lipi	0	0	0	0	0	0	0	0
Lipk	0	0	0	0	0	0	1	0
Lipm	0	0	0	0	0	0	0	0
Lipn	0	0	0	0	0	0	0	0
Lipo1	967	816	863	782	758	991	942	1030
Lipt1	74	96	41	63	46	84	89	64
Lipt2	163	316	175	142	115	348	162	231
Litaf	6602	7254	5339	6094	6294	7023	6251	6616
Lix1	113	118	80	77	68	82	53	88
Lix1l	34	18	29	35	25	36	31	25
Lkaaear1	4	1	0	7	1	0	0	1
Llgl1	740	418	782	697	839	779	778	805
Llgl2	22	20	36	32	0	69	64	62
Llph	191	257	197	196	238	229	189	238
Lman1	5929	5968	6236	5204	6405	7994	5502	6891
Lman1l	0	0	0	0	1	0	0	0
Lman2	11074	7808	9115	9500	10148	12340	9121	10870
Lman2l	2727	2362	2208	1877	2855	2990	2226	2741
Lmbr1	104	157	120	227	246	377	148	284
Lmbr1l	175	247	107	224	235	297	185	206
Lmbrd1	4761	5048	4101	4860	5089	6533	4588	5457
Lmbrd2	160	96	134	96	143	284	228	177
Lmcd1	0	0	0	0	0	0	0	0
Lmf1	2351	1902	2272	2104	1523	2048	1950	2116
Lmf2	1951	1641	2002	1946	2307	2277	2067	2295
Lmln	282	361	251	405	349	506	377	330
Lmna	18	44	19	35	75	105	64	67
Lmnb1	104	77	76	31	140	195	89	100
Lmnb2	331	163	287	239	382	373	185	340
Lmntd2	0	0	0	1	0	0	0	0
Lmo1	1	0	0	0	0	0	0	0
Lmo2	5519	6251	5605	5062	5394	6773	5178	6345
Lmo3	0	0	0	0	0	17	1	4
Lmo4	332	548	428	363	226	411	309	363
Lmo7	0	0	0	0	0	0	0	0
Lmod1	0	0	0	0	0	0	0	1
Lmod2	0	0	5	0	0	1	0	2
Lmod3	0	0	0	0	0	0	0	1
Lmtk2	127	61	6	34	60	65	26	40
Lmtk3	0	1	0	0	0	0	1	0
Lmx1a	1	0	0	0	0	0	0	0
Lmx1b	0	0	1	0	0	0	0	0
Lncbate1	0	0	0	0	0	0	0	0
Lnp	1003	1183	825	799	1125	1735	962	1255
Lnpep	1200	1481	1187	972	1361	2072	1533	1550
Lnx1	107	137	83	92	107	147	126	106
Lnx2	367	375	307	352	563	558	252	454
Loh12cr1	260	299	334	414	387	404	359	336
Lonp1	691	685	733	807	595	1074	593	841
Lonp2	2334	1978	1928	2125	2250	2597	2243	2336
Lonrf1	384	405	298	247	224	488	510	370
Lonrf2	0	0	0	0	0	0	0	0
Lonrf3	729	908	371	628	751	807	873	651
Lor	0	0	0	0	0	0	0	0
Lox	43	46	43	40	68	51	10	60
Loxhd1	3	0	0	0	0	0	0	0
Loxl1	1	0	0	0	0	0	0	0
Loxl2	1	0	11	0	0	0	15	2
Loxl3	338	300	386	377	420	303	303	343
Loxl4	12	97	55	13	48	34	65	37
Lpar1	0	0	0	0	0	0	0	0
Lpar2	0	3	0	0	0	4	2	1
Lpar3	0	0	0	0	0	0	0	0
Lpar4	0	1	0	0	0	5	14	2
Lpar5	1306	966	1203	1210	1353	2147	1272	1516
Lpar6	6217	6706	5582	5060	6703	6750	5203	6135
Lpcat1	5169	4141	5121	3897	4308	5548	4231	5273
Lpcat2	62911	61977	62362	57308	59772	66363	57036	66371
Lpcat2b	0	0	0	0	0	0	0	0
Lpcat3	8536	9156	8317	8415	8539	8330	8007	8904
Lpcat4	42	11	43	54	13	23	18	25
Lpgat1	1525	1654	1266	1136	1471	2251	1486	1652
Lpin1	1807	1809	1694	2033	1931	3055	2187	2394
Lpin2	3522	2773	2924	2892	3046	3648	3564	3143
Lpin3	0	0	0	0	0	0	15	0
Lpl	1432	1075	1110	920	1125	1413	1013	1367
Lpo	0	0	0	0	0	0	0	0
Lpp	1037	1094	793	1053	1064	1283	1064	1025
Lppos	21	35	49	33	34	44	15	46
Lppr1	0	0	0	0	0	0	0	0
Lppr2	0	0	25	0	0	0	0	10
Lppr3	13	10	14	31	22	27	16	17
Lppr4	90	73	121	168	138	75	158	117
Lppr5	0	0	0	0	0	0	0	0
Lpxn	5639	5674	6424	5048	5338	7041	5740	6479
Lrat	0	0	0	0	0	0	0	0
Lrba	2655	3953	2501	2465	2286	2788	2943	2618
Lrch1	2824	2837	2621	2519	2809	4057	2758	3354
Lrch2	0	0	0	0	0	0	2	0
Lrch3	2042	1219	1463	1683	1598	2634	1743	1901
Lrch4	0	0	0	0	0	0	0	0
Lrcol1	0	0	0	0	0	0	0	0
Lrfn1	104	48	122	126	71	182	123	112
Lrfn2	0	0	0	0	0	0	0	0
Lrfn3	27	30	59	34	37	25	33	57
Lrfn4	0	0	0	0	4	0	0	5
Lrfn5	0	0	0	0	0	1	0	1
Lrg1	2	9	0	0	0	3	12	0
Lrguk	46	5	32	0	26	39	5	45
Lrif1	932	937	644	718	907	1273	751	909
